id,content,label
821,"['总体', '登封', '印象', '比较', '差', '脏乱差', '典型', '酒店', '设施', '简陋', '洗手间', '里', '浴帘', '洗个', '澡', '满屋子', '水', '挂', '衣服', '地方', '酒店', '里', '餐厅', '不到', '点去', '已经', '黑灯瞎火', '比较', '阴暗', '老旧', '酒店', '条件']",0
822,"['地理位置', '不错', '对面', '超市', '小吃', '一条街']",0
823,"['枕头', '太低', '不好', '睡', '驻马店', '这种', '地方', '算']",0
824,"['天津', '城市', '天津', '饭店', '感情', '一次', '确实', '失望', '曾经', '住', '过利', '顺德', '饭店', '一种', '美好', '憧憬', '一家', '太多要', '改进', '顾客', '再次', '登门', '第一', '饭店', '地理位置', '好', '晚上', '安静', '房间', '高', '走廊', '里', '很浓', '烟味', '换', '两个', '房间', '依然', '晚上', '点', '进房', '一直', '开窗', '开门', '换气', '夜里', '点', '关上', '门窗', '睡觉', '依然', '觉得', '难受', '抽烟', '烟味', '反感', '缘故', '只好', '随身带', '香水', '放在', '枕边', '睡着', '气味', '不好', '这家', '饭店', '洁净', '程度', '印象', '大打折扣']",0
825,"['服务员', '一点', '服务', '换房', '时', '拖', '行李', '跑上跑下', '说', '前台', '没人', '走不开', '下去', '一看', '三个', '姐姐', '说', '没人', '说', '房间', '有味', '说', '折腾']",0
826,"['早餐', '确实', '很贵', '太', '对不住', '价钱', '失望', '再', '住']",0
827,"['年月日', '晚', '入住', '酒店', '环境', '不错', '安静', '住', '卧仙楼', '具体', '房间', '记', '好象', '点', '觉得', '房间', '特别', '吵', '寻找', '一圈', '后', '发现', '房间', '隔壁', '房间', '只', '隔', '一道', '门', '底下', '很大', '缝隙', '噪音', '是从', '隔壁', '传来', '隔壁', '知道', '住', '人', '音乐', '声音', '开', '很大', '迪厅', '音乐', '好象', '男男女女', '嬉笑', '声', '实在', '忍无可忍', '打电话', '客房', '服务', '随后', '服务', '人员', '隔壁', '反映', '情况', '隔壁', '稍', '收敛', '不一会儿', '情况', '照旧', '我本', '想', '冲过去', '理论', '单身在外', '忍', '一夜', '难眠', '直接', '影响', '第二天', '工作', '状态', '提出', '强烈抗议', '希望', '能够', '以后', '不三不四', '人', '酒店', '里']",0
828,"['住', '所有', '旅馆', '里', '最差', '一个', '预订', '时说', '希望', '无烟', '房', '开', '房门', '以后', '烟味', '体臭味', '搞', '一夜', '未眠', '旅馆', '根本', '无烟', '房', '携程', '事先', '说', '一下', '算是', '失职', '设施', '破旧', '毛巾', '发黄', '床单', '被套', '旧旧', '搞不清', '有没有', '换洗', '服务', '人员', '全是']",0
829,"['酒店', '生意', '清淡', '大堂', '里', '几个', '客人']",0
830,"['房间', '倒', '不小', '觉得', '被褥', '窗帘', '灰蒙蒙', '股', '味道', '知道', '多久', '没人用']",0
831,"['酒店', '里', '娱乐', '设施', '包括', '游泳池', '台球', '收费']",0
832,"['白天', '房间', '里', '空调', '晚上', '热水', '先放', '分钟']",0
833,"['优点', '位置', '不错', '出门', '老街', '吃饭', '逛街', '算', '方便']",0
834,"['服务', '太差', '堂堂', '五星', '酒店', '房间', '里', '一双', '拖鞋', '小', '旅馆', '调来调去', '调', '一个', '垃圾', '酒店', '人', '太', '失望']",0
835,"['五一', '当天', '决定', '出去玩', '订晚', '三家', '酒店', '选择', '选', '这家']",0
836,"['优点', '酒店', '青山', '湖边', '房间', '要选', '临湖', '那面', '感觉', '算', '清静', '酒店', '绿化', '还算', '好']",0
837,"['缺点', '房间', '设施', '太过', '简陋', '普通', '招待所', '标准', '卫生间', '太', '简陋', '马桶', '脏', '吓人', '打扫', '干净', '知道', '太', '多年', '质量', '太', '差', '整个', '马桶', '乌其麻', '黑']",0
838,"['酒店', '吃饭', '太湖', '源', '天目山', '景区', '里', '农家乐', '找', '停车', '那种', '价格公道', '材料', '新鲜', '土', '鸡汤', '味道', '真实', '鲜', '得来']",0
839,"['没什么', '房价', '便宜', '星级宾馆', '愧对', '星', '标准']",0
840,"['补充', '点评', '年月日', '安庆', '这家', '好', '一点', '远', '更差']",0
841,"['酒店', '地理位置', '靠近', '火车站', '米', '以外', '可圈可点', '之处', '房间', '算', '干净', '设备', '面积', '符合', '性价比', '卫生间', '马桶', '时', '堵塞', '房费', '里', '包含', '自助', '早餐', '更是', '差', '没到', '早餐', '结束', '时间', '所有', '盘子', '空', '只', '剩下', '咸菜', '牛奶', '下次', '再', '住']",0
842,"['早餐', '无', '傍边', '长途汽车站', '可想而知', '外面', '环境', '样子', '住', '人', '中转', '旅客', '样子', '我见', '尼姑', '和尚', '房间', '设施', '招待所', '好点', '样子', '比较', '旧', '酒店', '名字', '时尚', '酒店', '真的', '可比性', '有个', '米兰', '俱乐部', '估计', '地方', '桑拿', '按摩', '地方', '不用', '说', '晓得', '干吗', '每天晚上', '点', '准时', '房间', '电话', '响起', '招不招', '掂量']",0
843,"['入住', '前', '期待', '高', '到达', '后', '感觉', '比较', '失望', '价值', '七斗', '星如家', '不到', '元', '房价', '经济型', '酒店', '一定', '差距', '同去', '同事', '评价', '高', '有点', '后悔']",0
844,"['服务', '这方面', '清楚']",0
845,"['退房', '速度']",0
846,"['失望', '一周', '第二天', '换', '酒店', '康体', '中心', '房间', '设施', '最多', '个星', '标准', '却', '真是', '奇怪', '携程', '酒店', '晚上', '点到', '酒店', '黑乎乎', '一片', '以为', '出租车', '送错', '地方']",0
847,"['硬件', '差', '房间', '设施', '简单', '陈旧', '房内', '重', '异味', '半夜', '后', '中央空调', '罢工']",0
848,"['服务', '差', '进房', '发现', '床单', '被褥', '简单', '地铺', '床上', '根本', '拉', '平整', '走廊', '过道', '楼后', '场地', '桌椅', '杂物', '乱堆', '乱放', '场景', '看得出', '酒店', '管理', '服务', '水准']",0
849,"['餐饮', '差', '办理', '入住', '手续', '时', '总台', '推荐', '酒店', '用餐', '好评', '果断', '决定', '找', '饭店', '点菜', '时', '感觉', '点菜', '员', '鱼缸', '里', '寥寥', '三四种', '鱼类', '认识', '菜单', '上菜', '烧法', '更是', '一百个', '抱歉', '上桌', '菜', '更糟', '元', '一个', '鱼头', '沙锅', '锅汤', '一堆', '鱼头', '散', '骨头', '早餐', '买票', '不算', '质量', '实在', '不敢恭维', '好', '朋友', '点评', '入住', '该地', '真的', '关键', '小害', '一次']",0
850,"['卫生', '差', '最', '要命', '一点', '离开', '酒店', '后', '路上', '车上', '两位', '女士', '妹妹', '夫人', '出现', '不雅观', '动作', '一个', '拼命', '抓挠', '手臂', '一个', '拼命', '抓挠', '脚背', '仔细', '一看', '原来', '两位', '白嫩', '皮肤', '上长', '一个个', '小红点', '以为', '蚊子', '咬', '稍', '医学知识', '妹夫', '否定', '蚊子', '咬', '小是', '生物', '咬', '不言自明']",0
851,"['青山湖', '真的', '几年', '前', '青山湖', '原来', '美景', '尘土飞扬', '泥浆', '满地', '房产', '开发', '工地', '取代', '看到', '几年', '曾经', '入住', '颇为', '满意', '天', '乞', '宾馆', '大门', '紧闭', '人去楼空', '窗门', '破碎', '锈迹斑斑', '萧条', '之景', '人', '寒心', '再', '回头', '看看', '多块', '享受', '度假', '酒店', '奇怪']",0
852,"['每次', '入住', '一个', '酒店', '喜欢', '褒', '为主', '点评', '一下', '唯一', '这次', '恕我直言', '偏激', '地说', '一句', '酒店', '辱', '携程']",0
853,"['补充', '点评', '年月日', '过去', '天', '妻子', '脚上', '小红点', '未', '消掉', '前', '几天', '奇痒', '无比', '小红点', '很毒', '住', '酒店', '后悔', '死']",0
854,"['酒店', '根本', '装修', '屋子里', '一股', '霉味', '收费', '宽带', '房间', '餐厅', '弧度', '值得', '推荐', '地方', '强烈建议', '以后', '住']",0
855,"['不去', '好', '装修', '噪音', '大离', '汽车站', '火车站', '比较', '比较', '乱']",0
856,"['位于', '友谊路', '金融街', '找', '不到', '吃饭', '地方', '酒店', '刚刚', '装修', '好', '有点', '气味', '我能', '忍受', '同事', '不行', '酒店', '楼下', '餐厅', '酒吧', '日式', '料理', '科技', '大厦', '单独', '承包', '入住', '第一个', '月', '试营业', '宽带', '稳定', '打电话', '报修', '正处', '试营业', '期来', '搪塞', '没好', '客人', '住', '强烈', '鄙视', '一点']",0
857,"['轻轨', '虹口足球场', '站', '下来', '西江', '湾', '路', '号', '店', '号', '不近', '不远']",0
858,"['预订', '时间', '到达', '前台', '告知', '订', '商务', '房要', '再', '小时', '左右', '空房', '建议', '换成', '同价位', '标准', '房', '入住', '标准', '房']",0
859,"['房间', '设施', '马马虎虎', '台灯', '两个', '一个', '写字台', '一个', '床头柜', '不错', '电视剧', '有点', '小', '信号', '不清', '画面', '模糊', '窗正', '轻轨', '有点', '吵', '窗边', '墙面', '已经', '烂', '发霉']",0
860,"['夜里', '十二点', '洗澡时', '热水', '不足', '早上', '恢复正常']",0
861,"['进', '楼道', '需要', '刷', '房卡', '安全措施', '好']",0
862,"['---', '入住', '一直', '没敢', '房间', '洗澡', '太冷', '房间', '太', '陈旧', '设施', '太', '差', '房间', '里', '提供', '桶装水', '还单', '收费']",0
863,"['月', '入住', '元', '一天', '房费', '卫生间', '很小', '经济性', '酒店', '走廊', '房间', '一股', '霉味', '浴缸', '下水管', '漏水', '淌', '一地', '窗户', '外面', '不到', '米', '居民小区', '喇叭', '不断', '可笑', '结账', '时', '告知', '携程', '预定', '房费', '含', '服务费', '收', '服务费', '携程', '五星', '订', '头', '一次', '遇到', '酒店', '差', '房费', '不合理']",0
864,"['门面', '酒店', '显得', '不够', '气派', '楼层', '高', '房间', '安排', '正面', '湖景', '尤其', '前台', '接待', '水准', '实在', '差有', '怨妇', '状', '有面', '无表情']",0
865,"['四个', '字', '糟糕透顶', '晚上', '十一点', '入住', '交通', '便利', '酒店', '走', '三峡大坝', '专用', '高速路', '还要', '路过', '几个', '武警', '拦截', '站', '停车', '检查', '专用', '通行证', '出示', '酒店', '证件', '当兵', '盘问', '久', '孩子', '心里', '不爽', '酒店', '安排', '专门', '送', '通行证', '接待', '人员', '还要', '开车', '家里', '接', '办完', '手续', '后', '要求', '送', '回家', '折腾', '半天', '下来', '已经', '凌晨', '一点', '酒店', '总台', '值班', '服务员', '态度', '糟糕', '笑脸', '说']",0
866,"['酒店', '比较', '旧', '符合', '四星', '标准', '出行', '方便']",0
867,"['订', '标', '酒店', '大堂', '整体', '环境', '不错', '一进', '房间', '感觉', '太糟', '脏兮兮', '臭臭', '卫生间', '不想', '所谓', '宽带', '上网', '提供', '一个', '电力', '宽带', '根本', '无法', '接通', '小时', '其间', '无数个', '电话', '投诉', '无法', '上网', '后', '大堂', '经理', '交涉', '上网', '退房', '告知', '电脑', '楼层', '去试', '上网', '调', '楼层', '断然拒绝', '后', '大堂', '经理', '提出', '调换', '二楼', '二楼', '常用', '那种', '宽带', '不用', '再接', '电力', '加', '钱', '已经', '小时', '过去', '无力', '再', '理论', '后', '搬', '二楼', '一直', '以为', '调换', '标的', '房型', '退房', '知', '入住', '豪华', '房要', '附近', '几间', '经济型', '酒店', '干净', '上网', '新华', '房价', '太贵', '携程', '价格', '一点', '便宜', '前台', '客人', '标和标', '块']",0
868,"['以后', '入住', '周边', '酒店', '好多']",0
869,"['初次', '入住', '感觉', '房间', '太旧', '洗手间', '小得', '洗澡时', '水', '一会', '热', '一会', '冷', '晚上', '外面', '货车', '吵死', '工地', '声音', '反正', '晚上', '哄哄', '哄', '对面', '得到', '一座', '绿绿的', '山', '早餐', '行外', '没得', '觉得', '好']",0
870,"['宾馆', '反馈', '年月日', '感谢您', '入住', '万事达', '酒店', '酒店', '现正', '进行', '热水器', '更换', '工地', '问题', '深圳', '地铁', '工程施工', '带来', '不便', '深表歉意', '谢谢您', '评论']",0
871,"['环境', '太吵', '晚上', '卡拉', '影响', '睡觉', '服务', '人员', '服务态度', '较差']",0
872,"['感觉', '这家', '酒店', '服务', '不好']",0
873,"['预订', '住', '一天', '第二天', '之前', '退房', '我点', '吃饭', '回来', '时', '进不了', '门', '明明', '半小时', '时间', '却', '锁门', '真让人', '恼火', '前台', '解释', '说', '房卡', '手机', '放', '一起', '消磁', '明明', '手机', '裤子', '口袋', '房卡', '上衣', '前台', '找', '理由', '开脱', '真的', '过分']",0
874,"['住', '一间', '豪华', '大床', '间', '第二天', '早上', '很早', '对面', '装修', '干嘛', '乱哄哄', '吵', '休息', '不好', '知道', '第二天', '装修', '前一天', '安排', '房间', '莫名其妙']",0
875,"['说', '三星级', '感觉', '档次', '差', '远', '卫生间', '太', '简陋', '毛巾', '浴巾', '陈旧', '马桶', '很难', '下水', '睡衣', '很脏', '不敢', '穿', '免费', '刮胡刀', '电视机', '打不开', '服务员', '弄', '半天', '好', '出差', '住', '宾馆', '第一次', '碰到', '档次', '酒店']",0
876,"['想', '以后', '再', '呼市', '再', '考虑', '住', '一家']",0
877,"['同事', '一晚', '雾都', '宾馆', '月', '日', '下午', '点', '入主', '月', '日', '外出', '点', '回房', '已', '房卡', '开门', '服务员', '开门', '先要', '查看', '身份证件', '表示', '入主', '时', '已', '提交', '证件', '现在', '房卡', '进门', '宾馆', '服务', '问题', '查', '身份', '再', '开门', '大堂', '经理', '先', '狡辩', '说', '电池', '两个', '房间', '房卡', '没电', '可能性', '说', '奥运', '期间', '保卫', '需要', '说', '合法', '入主', '结帐', '违法行为', '再', '讲', '违法', '国家', '公安部门', '限制', '有效', '入住', '时间', '自由', '出入', '希望', '携程', '满意', '答复', '宾馆', '态度', '服务', '成问题']",0
878,"['于山', '宾馆', '服务', '差是', '从未见过', '恶劣', '柜台', '动作', '慢', '态度', '凶', '脸色', '房间', '空调', '冷', '潮', '餐厅', '更差', '政府', '公营', '不在乎']",0
879,"['住', '最差', '酒店', '怀疑', '上面', '留言', '酒店', '托', '说', '衡水', '唯一', '四星级', '酒店', '刚进', '房间', '地上', '瓜子皮', '房间', '不好', '服务态度', '差', '屋子里', '一股', '味道', '再也不会', '住']",0
880,"['不想', '说', '一句', '话', '以后', '住', '前台', '妹妹', '很漂亮']",0
881,"['宾馆', '反馈', '年月日', '尊敬', '客户', '您好', '锦昌', '大酒店', '入住', '期间', '愉快', '敬请', '意见', '建议', '告诉', '提供', '优质', '服务', '总经理', '黄同金', '联系电话', '锦昌', '大酒店']",0
882,"['第一次', '携程', '入住', '酒店', '公寓', '酒店', '前台', '服务态度', '蛮横', '无礼', '月', '日', '点钟', '酒店', '原', '准备', '先', '放下', '行李', '前台', '接待', '生讲', '上午', '点前', '入主', '还要', '再', '加收', '半天', '房费', '说', '酒店', '规定', '找', '找', '经理', '说', '找', '没用', '电脑', '已经', '设定', '固定', '程序', '要求', '告诉', '上海', '黄金周', '投诉', '电话', '说', '知道', '最后', '打电话', '携程', '携程', '酒店', '交涉', '一阵子', '后', '办', '入住', '岂有此理', '规定', '上午', '点前', '入住', '加收', '半天', '房费', '酒店', '一天', '收', '一天', '房费', '忠告', '计划', '入住', '酒店', '务必', '预订', '时', '确认', '入住', '时间', '加收', '房费']",0
883,"['酒店', '实在', '太差', '进房', '看到', '蟑螂', '设施', '差', '电视', '知道', '床头', '键', '知道', '下去', '就整', '凹下去', '走', '道', '墙', '已经', '潮', '前台', '布景', '破烂', '装修']",0
884,"['一个', '词', '----', '大失所望', '广州', '之前', '携程', '研究', '半天', '应', '老公', '要求', '选择', '欧洲', '过来', '那本', '----', '极尽', '完美', '之辞', '推荐', '酒店', '网上', '图片', '介绍', '觉得', '应该', '不错', '查', '点评', '当时', '认为', '应该', '一家', '水平', '一进', '房间', '发现', '图片', '实在', '相差', '太远', '房间', '小得', '可怜', '地方', '放', '行李', '连坐', '地方', '一张', '小得', '可怜', '写字台', '一台', '小得', '可怜', '液晶电视', '想', '躺', '床上', '看电视', '需要', '一双', '千里眼', '想', '使用', '那张', '写字台', '一定', '需要', '苗条', '坐在', '位置', '需要', '一台', '小于', '寸', '笔记本', '放不下', '房间', '干净', '那间', '元', '大床', '房', '马桶', '里', '漂着', '头发', '换', '间', '元', '套房', '稍微', '一点点', '坐', '地方', '沙发', '桌子', '及大', '一点', '普通', '电视', '房间', '设施', '陈旧', '地板', '地方', '已经', '翘起来', '隔音', '不好', '热水', '水压', '不够', '前台', '服务', '不错', '服务员', '说', '英语', '压根', '见到', '行李', '生']",0
885,"['个人感觉', '不值', '价钱', '意见', '推荐', '入住']",0
886,"['我订', '豪华', '房', '不知', '副', '楼', '最', '里边', '最靠', '犄角', '房间', '风景', '一个', '拆', '广告牌', '铁架子', '明白', '前台', '这间', '为此', '辩论', '愿意', '影响', '度假', '心情', '房间', '环境', '服务', '分', '携程', '介绍', '简单', '清楚']",0
887,"['小木屋', '隔音', '相当', '差', '房间', '间隔', '很近', '门口', '道', '游客', '作息时间', '隔壁', '洗澡', '马桶', '早上', '日出', '声音', '严重', '干扰']",0
888,"['房间', '门口', '公共', '道', '隔壁', '一个', '韩国', '人', '半夜', '跑', '打电话', '叽里呱啦', '知道', '说', '英文', '请', '离开', '还好', '识趣', '走开']",0
889,"['房间', '行', '床小', '米', '宽', '热水', '热水', '热', '不错']",0
890,"['酒店', '地理位置', '不错', '交通', '比较', '便利', '酒店', '外观', '房间', '设施', '比较', '陈旧']",0
891,"['说句实话', '想到', '这次', '携程', '太叫', '失望', '一直', '相信', '企业', '现在', '做', '一直', '默默', '支持', '客户', '疏忽', '一个', '服务', '性质', '龙头', '企业', '来说', '已经', '渐渐', '丢弃', '一群', '客户', '企业', '文化', '企业', '精神', '下去', '一个', '服务', '取得', '市场经济', '优势', '企业', '市场经济', '竞争', '激烈', '情况', '生存', '下去', '一个', '致命伤', '重视']",0
892,"['最后', '一天', '住', '推荐', '景德镇', '开门', '子', '大酒店', '住', '全国', '挂牌', '最差', '四星级', '酒店', '硬件', '设施', '服务', '无法', '恭维', '无言', '临走', '酒店', '留', '言', '价格', '服务', '挂牌', '星', '当地', '旅游局', '复查', '级别', '携程', '太', '不负责任', '一个', '酒店', '随便', '推荐', '客人', '房间', '地毯', '有水', '整个', '房间', '周边', '地毯', '全部', '白色', '粉末', '卫生间', '设施', '婺源', '住', '一个', '找', '一个', '酒店', '设施', '看到', '剥落', '墙纸', '游泳', '还要', '换上', '桑拿', '服', '一楼', '直接', '问过', '知道', '桑拿', '承包', '晕', '客房', '送', '几个', '一次性', '拖鞋', '说', '收费', '天', '第一次', '一个', '四星级', '酒店', '第一次', '听到', '收费', '项目', '交涉', '以后', '收不说', '不信', '试', '一次', '唯一', '觉得', '欣慰', '酒店', '大堂', '服务', '够星', '标准', '携程', '携程', '重视']",0
893,"['住', '之多', '如家', '酒店', '一家', '最差', '服务', '很差', '地段', '差', '硬件', '设施', '一个', '县', '招待所', '的士', '司机', '找', '不到', '地方', '打电话', '总台', '问', '一直', '无人', '接听', '最后', '兜', '几次', '圈子', '一个', '小巷子', '里', '发现', '总台', '问', '接电话', '回答', '说', '忙', '时间', '订', '商务', '大床', '房到', '房间', '发现', '一楼', '窗户', '外面', '停车', '吵', '办法', '睡觉', '房间', '换', '郁闷', '以后', '再也不会', '住']",0
894,"['补充', '点评', '年月日', '今天', '接到', '这家', '酒店', '总经理', '助理', '打来', '电话', '之前', '一些', '事情', '表示', '抱歉', '解释', '一些', '原因', '感觉', '态度', '不错', '希望', '以后', '有所改进', '更好', '服务', '所有', '客人', '特别', '携程', '客人']",0
895,"['地点', '偏僻', '比较', '难', '找到', '出租车', '司机', '知道', '酒店', '早上', '自主', '餐', '东西', '用餐', '环境', '一个', '走廊', '环境', '比较', '差', '一张', '地图', '要元', '钱']",0
896,"['江苏', '入住', '最差', '一个', '宾馆', '晚上', '准备', '洗澡', '一群', '男人', '房卡', '直接', '开门', '说', '房间', '行李', '里面', '下午', '入住', '房间', '里面', '东西', '服务员', '原来', '退房', '行李', '扔出去', '钥匙', '开', '门', '恐怖', '管理水平', '住', '洗澡水', '不热', '第二天', '感冒', '早饭', '更是', '没说的', '一塌糊涂', '几个', '菜', '凉', '服务员', '态度', '狂差', '欠', '这种', '宾馆', '建议', '携程', '拉', '入', '黑名单', '害人']",0
897,"['携程', '点评', '不错', '就订', '间', '阳面', '房间', '慕名', '前往']",0
898,"['大失所望', '灯光', '昏暗', '空间', '狭小', '床垫', '质量', '恶劣', '房间', '还伴', '一股', '霉味']",0
899,"['原', '预计', '住', '星期', '住', '一晚', '退房']",0
900,"['原本', '想着', '也许', '皇城根', '地段', '价格', '只能', '这种', '水平']",0
901,"['转机', '入住', '后', '第二天', '早上', '我出', '宾馆', '新街口', '大街', '溜达']",0
902,"['走', '两分钟', '发现', '一家', '连锁', '宾馆', '欣', '燕都', '总店']",0
903,"['看门', '脸', '不错', '看房', '喜欢']",0
904,"['房间', '设计', '简约', '时尚', '宽敞明亮', '床', '舒服', '同样', '宽带', '正是', '喜欢', '类型']",0
905,"['赶紧', '回', '护国寺', '宾馆', '携程', '查', '查', '单人间', '套间', '超值']",0
906,"['同样', '地段', '更优越', '条件', '低廉', '价格']",0
907,"['下新', '订单', '退房', '拖', '行李', '搬', '欣', '燕都']",0
908,"['欣', '燕都', '交通', '便利', '新街口', '大街', '门口', '公车站', '出租车', '站']",0
909,"['斜对面', '新街口', '超市', '新街口', '百货', '周围', '同样', '典型', '北京', '胡同']",0
910,"['提醒', '一点', '携程', '协议', '上欣', '燕都', '宽带', '实际', '现在', '欣', '燕都']",0
911,"['说', '多该', '选择', '应该', '清楚', '感觉', '枪手', '呵呵']",0
912,"['希望', '护国寺', '宾馆', '竞争对手', '学习', '好好', '改善', '改善']",0
913,"['优点', '位置', '佳', '房间', '网速']",0
914,"['缺点', '不太', '清洁', '卫生间', '餐厅', '地上', '发现', '小强', '整理', '房间', '方面', '疏忽', '沐浴液', '用光', '补充', '热', '水壶', '水', '已有', '一段时间', '无', '清理', '外面', '比较', '嘈杂', '房间', '隔音', '差', '离开', '办生续', '时用', '分钟']",0
915,"['房间', '比较', '差', '尤其', '洗手间', '房间', '隔音', '餐饮', '服务', '不好']",0
916,"['挂', '四星', '房间', '家具', '家居用品', '差象', '招待所', '设备', '电视', '放在', '衣柜', '柜子', '里', '看电视', '还要', '先', '打开', '柜门', '无', '免费', '矿泉水', '饮用']",0
917,"['住', '最', '懒', '酒店', '脏乱差', '最起码', '两瓶', '免费', '矿泉水', '提供', '打电话', '问', '客服', '说', '成本', '太高', '取消', '住', '马桶', '堵', '毛巾', '脏', '地毯', '有生', '见过', '最脏', '块钱', '招待所', '差', '说', '星要', '好', '冤', '相信', '一定', '上当']",0
918,"['补充', '点评', '年月日', '五层', '夜总会', '骚扰电话', '停过']",0
919,"['请', '再', '入住', '酒店', '不好', '酒店', '太烂']",0
920,"['一条', '路上', '三个', '马哥', '孛', '罗', '酒店', '马哥', '孛', '罗', '港湾', '应该', '最好', '马哥', '孛', '罗', '太子', '马哥', '孛', '罗', '香港', '最差', '至少', '上个世纪', '年代', '装修', '差']",0
921,"['房间', '很小', '两张床', '排放', '隔音', '效果', '不好']",0
922,"['酒店', '后面', '有个', '工地', '一天', '施工', '吵得', '要命']",0
923,"['入住', '时持', '双币', '信用卡', '前台', '问', '一句', '直接', '刷', '美元', '香港', '商家', '酒店', '刷', '信用卡', '时', '至少', '问', '一句', '刷', '美元', '装太差', '免费', '以后', '住']",0
924,"['房间', '里', '味道', '电梯', '里', '人', '第一印象', '好']",0
925,"['服务员', '服务态度', '不太好', '面', '无表情']",0
926,"['宾至如归', '感觉']",0
927,"['元', '标准间', '很大']",0
928,"['遥控器', '不好', '前台', '打电话', '催', '好', '几次', '人', '看看', '说', '接触', '不好', '多余', '更换', '晚上', '临睡前', '关', '电视', '手动', '关']",0
929,"['距离', '肯德基', '很近']",0
930,"['选择', '以后', '再住', '这家']",0
931,"['地理位置', '好', '酒店', '房间', '潮湿', '洗澡水', '不热', '最', '不能容忍', '电视信号', '错过', '欧洲杯', '比赛', '电视', '等同于', '很烂', '小', '旅馆', '酒店', '应该', '价格', '做出', '很大', '让步', '遗憾', '原价', '以后', '再次', '入住', '此家', '宾馆']",0
932,"['宾馆', '反馈', '年月日', '先生', '您好', '提供', '电视频道', '徐家汇', '店', '月底', '安装', '电视', '正好', '调试', '阶段', '入住', '酒店', '抱歉', '错过', '欧洲杯', '现在', '酒店', '电视', '已经', '安装', '完毕', '看到', '频道', '凤凰卫视', '卫星频道', '影视剧', '点拨', '功能', '酒店', '安装', '电视', '使', '错过', '欧洲杯', '再次', '道歉', '希望', '今后', '入住', '酒店']",0
933,"['好久', '想', '评价', '记得', '火车站', '超级', '方便', '必然', '觉得', '比较', '吵', '韩日', '旅游团', '住', '前台', '服务', '冷淡', '两个', '人住', '标准间', '只', '一张', '房卡', '挑衅', '气', '心情']",0
934,"['宾馆', '反馈', '年月日', '酒店', '针对', '客人', '提出', '问题', '现已', '认真', '整改', '希望', '一位', '入住', '渤海', '明珠', '酒店', '高兴', '入住', '满意']",0
935,"['环境', '算', '当地', '饮食文化', '东莞', '原固', '中餐', '分为', '二层', '一层', '饮茶', '一层', '食饭', '想', '食饭', '错', '饮茶', '楼层', '开', '茶位', '一种', '茶收', '十元', '转去', '食饭', '楼层', '时', '饮茶', '楼层', '茶', '位费', '一起', '结算', '食', '饭时', '开', '茶位', '说', '分开', '核算', '等于', '重复', '交茶', '位费', '真气', '人']",0
936,"['酒店', '名义', '五星', '却', '看过', '小气', '酒店', '携程网', '预定', '三千五百', '特级', '房明明', '看到', '网上', '写得', '清清楚楚', '赠送', '饮料', '券', '每房', '超过', '两张', '登记', '入住', '时', '前台', '只', '一张', '真是', '郁闷', '虚假', '广告', '两人', '入住', '只', '一张', '前台', '解释', '说', '一个', '人买', '一张', '讹诈']",0
937,"['早上', '自助餐', '极差', '脏得', '无法', '吃', '每人', '中餐厅', '服务员', '极差', '想', '吃饭', '先', '气死', '再也不会']",0
938,"['免费', '注册', '网站', '导航', '宾馆', '索引', '服务', '说明', '携程', '诚聘', '英才', '代理', '合作', '广告业务', '联系']",0
939,[],0
940,"['优点', '价格', '适中', '位置', '方便']",0
941,"['缺点', '房间', '奇小', '怪味', '刺鼻', '周围', '施工', '吵闹', '非凡', '结帐', '奇慢', '开个', '发票', '半小时']",0
942,"['房间', '地毯', '太脏', '临近', '火车站', '十分', '吵闹', '还好', '双层', '玻璃', '服务', '酒店', '门口', '讲', '酒店', '长期', '合作', '关系', '每月', '交费', '酒店', '酒店', '机场', '讲得', '打表元', '后', '非要', '元', '小宰', '元']",0
943,"['酒店', '沙田', '河边', '风景', '不错', '似乎', '大陆', '人', '入住', '原因', '服务员', '态度', '十分', '恶劣', '晚上', '问', '要求', '上网', '有个', '服务员', '骗', '外面', '买', '上网卡', '投诉', '不理']",0
944,"['要求', '高', '住', '经济', '房', '很小', '床', '较硬', '夜晚', '锅炉', '声音', '干扰', '标准间', '较大', '墙面', '陈旧', '地毯', '斑驳', '卫生间', '简陋', '洗完', '淋浴', '后', '水流', '四处', '下', '一个', '人', '直接', '洗盆池', '前台', '不负责任', '保留', '预订', '房间', '携程', '交涉', '后', '勉强', '换房', '总体', '态度', '冷淡', '房间', '外部环境', '不错', '问题', '旅游', '时间', '享受', '乌语', '花香']",0
945,"['补充', '点评', '年月日', '酒店', '打车', '好', '一段路', '走', '交通', '不算', '太', '方便']",0
946,"['装修', '设施', '五星', '酒店', '倒', '房价', '实在', '离谱', '随便', '一个', '公司', '协议', '出头', '地段', '包头', '不错', '周围', '吃饭', '方便', '有个', '玻璃', '火锅', '好吃', '便宜', '包头', '牛羊肉', '好', '火锅', '水平', '不错', '晚上', '小姐', '尾随', '房间', '一个', '乱字']",0
947,"['相当', '差', '真不知道', '酒店', '升', '五星', '升星', '之后', '价格', '还长', '服务', '却', '越来越', '差', '建议', '国家旅游局', '重新', '评估', '好处', '柳州', '若有', '新建', '星', '宾馆', '估计', '几个', '人会', '住']",0
